last_price,persian_date,adjClose,date,prev_price,symbol
127577,1399-02-23,96143.0,2020-05-12,105990.0,نطرین
127577,1399-02-24,94460.0,2020-05-13,96143.0,نطرین
127577,1399-02-27,90505.0,2020-05-16,94460.0,نطرین
127577,1399-02-28,87110.0,2020-05-17,90505.0,نطرین
127577,1399-02-29,91388.0,2020-05-18,87110.0,نطرین
127577,1399-02-30,95539.0,2020-05-19,91388.0,نطرین
127577,1399-02-31,99902.0,2020-05-20,95539.0,نطرین
127577,1399-03-03,104556.0,2020-05-23,99902.0,نطرین
127577,1399-03-06,103703.0,2020-05-26,104556.0,نطرین
127577,1399-03-11,108125.0,2020-05-31,103703.0,نطرین
127577,1399-03-12,106055.0,2020-06-01,108125.0,نطرین
127577,1399-03-13,101414.0,2020-06-02,106055.0,نطرین
127577,1399-03-17,101233.0,2020-06-06,101414.0,نطرین
127577,1399-03-18,103104.0,2020-06-07,101233.0,نطرین
127577,1399-03-19,99658.0,2020-06-08,103104.0,نطرین
127577,1399-03-20,97641.0,2020-06-09,99658.0,نطرین
127577,1399-03-21,97807.0,2020-06-10,97641.0,نطرین
127577,1399-03-24,101955.0,2020-06-13,97807.0,نطرین
127577,1399-03-25,104367.0,2020-06-14,101955.0,نطرین
127577,1399-03-26,107891.0,2020-06-15,104367.0,نطرین
127577,1399-03-27,105142.0,2020-06-16,107891.0,نطرین
127577,1399-03-31,100986.0,2020-06-20,105142.0,نطرین
127577,1399-04-01,102198.0,2020-06-21,100986.0,نطرین
127577,1399-04-02,106937.0,2020-06-22,102198.0,نطرین
127577,1399-04-03,112055.0,2020-06-23,106937.0,نطرین
127577,1399-04-04,111985.0,2020-06-24,112055.0,نطرین
127577,1399-04-07,112188.0,2020-06-27,111985.0,نطرین
127577,1399-04-08,117797.0,2020-06-28,112188.0,نطرین
127577,1399-04-09,121463.0,2020-06-29,117797.0,نطرین
127577,1399-04-10,125511.0,2020-06-30,121463.0,نطرین
127577,1399-04-11,131786.0,2020-07-01,125511.0,نطرین
127577,1399-04-14,135170.0,2020-07-04,131786.0,نطرین
127577,1399-04-15,129863.0,2020-07-05,135170.0,نطرین
127577,1399-04-16,125818.0,2020-07-06,129863.0,نطرین
127577,1399-04-17,127577.0,2020-07-07,125818.0,نطرین
20750,1399-01-16,28475.0,2020-04-04,,ولیز
20750,1399-01-17,28326.0,2020-04-05,28475.0,ولیز
20750,1399-01-18,27588.0,2020-04-06,28326.0,ولیز
20750,1399-01-19,28571.0,2020-04-07,27588.0,ولیز
20750,1399-01-20,29991.0,2020-04-08,28571.0,ولیز
20750,1399-01-23,29056.0,2020-04-11,29991.0,ولیز
20750,1399-01-24,28170.0,2020-04-12,29056.0,ولیز
20750,1399-01-25,28179.0,2020-04-13,28170.0,ولیز
20750,1399-01-26,26842.0,2020-04-14,28179.0,ولیز
20750,1399-01-27,28147.0,2020-04-15,26842.0,ولیز
20750,1399-01-30,29554.0,2020-04-18,28147.0,ولیز
20750,1399-01-31,30622.0,2020-04-19,29554.0,ولیز
20750,1399-02-01,29465.0,2020-04-20,30622.0,ولیز
20750,1399-02-02,27992.0,2020-04-21,29465.0,ولیز
20750,1399-02-03,27096.0,2020-04-22,27992.0,ولیز
20750,1399-02-06,27563.0,2020-04-25,27096.0,ولیز
20750,1399-02-07,26377.0,2020-04-26,27563.0,ولیز
20750,1399-02-08,25420.0,2020-04-27,26377.0,ولیز
20750,1399-02-09,25001.0,2020-04-28,25420.0,ولیز
20750,1399-02-10,26204.0,2020-04-29,25001.0,ولیز
20750,1399-02-13,27514.0,2020-05-02,26204.0,ولیز
20750,1399-02-14,28591.0,2020-05-03,27514.0,ولیز
20750,1399-02-15,27246.0,2020-05-04,28591.0,ولیز
20750,1399-02-16,26215.0,2020-05-05,27246.0,ولیز
20750,1399-02-17,24905.0,2020-05-06,26215.0,ولیز
20750,1399-02-20,24460.0,2020-05-09,24905.0,ولیز
20750,1399-02-21,23768.0,2020-05-10,24460.0,ولیز
20750,1399-02-22,23057.0,2020-05-11,23768.0,ولیز
20750,1399-02-31,21231.0,2020-05-20,23057.0,ولیز
20750,1399-03-03,20702.0,2020-05-23,21231.0,ولیز
20750,1399-03-06,20377.0,2020-05-26,20702.0,ولیز
20750,1399-03-07,19761.0,2020-05-27,20377.0,ولیز
20750,1399-03-10,19435.0,2020-05-30,19761.0,ولیز
20750,1399-03-11,20340.0,2020-05-31,19435.0,ولیز
20750,1399-03-12,21053.0,2020-06-01,20340.0,ولیز
20750,1399-03-13,22025.0,2020-06-02,21053.0,ولیز
20750,1399-03-17,21316.0,2020-06-06,22025.0,ولیز
20750,1399-03-18,20996.0,2020-06-07,21316.0,ولیز
20750,1399-03-19,20300.0,2020-06-08,20996.0,ولیز
20750,1399-03-20,20256.0,2020-06-09,20300.0,ولیز
20750,1399-03-21,20296.0,2020-06-10,20256.0,ولیز
20750,1399-03-24,20020.0,2020-06-13,20296.0,ولیز
20750,1399-03-25,19350.0,2020-06-14,20020.0,ولیز
20750,1399-03-26,20310.0,2020-06-15,19350.0,ولیز
20750,1399-03-27,21320.0,2020-06-16,20310.0,ولیز
20750,1399-03-31,22380.0,2020-06-20,21320.0,ولیز
20750,1399-04-01,22470.0,2020-06-21,22380.0,ولیز
20750,1399-04-02,21500.0,2020-06-22,22470.0,ولیز
20750,1399-04-03,21240.0,2020-06-23,21500.0,ولیز
20750,1399-04-04,20290.0,2020-06-24,21240.0,ولیز
20750,1399-04-07,20440.0,2020-06-27,20290.0,ولیز
20750,1399-04-08,19510.0,2020-06-28,20440.0,ولیز
20750,1399-04-09,18590.0,2020-06-29,19510.0,ولیز
20750,1399-04-10,19320.0,2020-06-30,18590.0,ولیز
20750,1399-04-11,19440.0,2020-07-01,19320.0,ولیز
20750,1399-04-14,18550.0,2020-07-04,19440.0,ولیز
20750,1399-04-15,18230.0,2020-07-05,18550.0,ولیز
20750,1399-04-16,19070.0,2020-07-06,18230.0,ولیز
20750,1399-04-17,18600.0,2020-07-07,19070.0,ولیز
20750,1399-04-18,18250.0,2020-07-08,18600.0,ولیز
20750,1399-04-21,17420.0,2020-07-11,18250.0,ولیز
20750,1399-04-22,18190.0,2020-07-12,17420.0,ولیز
20750,1399-04-23,17480.0,2020-07-13,18190.0,ولیز
20750,1399-04-24,18230.0,2020-07-14,17480.0,ولیز
20750,1399-04-25,19140.0,2020-07-15,18230.0,ولیز
20750,1399-04-28,20090.0,2020-07-18,19140.0,ولیز
20750,1399-04-29,21040.0,2020-07-19,20090.0,ولیز
20750,1399-04-30,20750.0,2020-07-20,21040.0,ولیز
19360,1399-01-16,9809.0,2020-04-04,,ونفت
19360,1399-01-17,10115.0,2020-04-05,9809.0,ونفت
19360,1399-01-18,10184.0,2020-04-06,10115.0,ونفت
19360,1399-01-19,10605.0,2020-04-07,10184.0,ونفت
19360,1399-01-20,11135.0,2020-04-08,10605.0,ونفت
19360,1399-01-23,11691.0,2020-04-11,11135.0,ونفت
19360,1399-01-24,12275.0,2020-04-12,11691.0,ونفت
19360,1399-01-25,12888.0,2020-04-13,12275.0,ونفت
19360,1399-01-26,13532.0,2020-04-14,12888.0,ونفت
19360,1399-01-27,13794.0,2020-04-15,13532.0,ونفت
19360,1399-01-30,14483.0,2020-04-18,13794.0,ونفت
19360,1399-01-31,14716.0,2020-04-19,14483.0,ونفت
19360,1399-02-01,15171.0,2020-04-20,14716.0,ونفت
19360,1399-02-02,15232.0,2020-04-21,15171.0,ونفت
19360,1399-02-03,15208.0,2020-04-22,15232.0,ونفت
19360,1399-02-06,15938.0,2020-04-25,15208.0,ونفت
19360,1399-02-07,15464.0,2020-04-26,15938.0,ونفت
19360,1399-02-08,14848.0,2020-04-27,15464.0,ونفت
19360,1399-02-09,15518.0,2020-04-28,14848.0,ونفت
19360,1399-02-10,16293.0,2020-04-29,15518.0,ونفت
19360,1399-02-13,17107.0,2020-05-02,16293.0,ونفت
19360,1399-02-14,17733.0,2020-05-03,17107.0,ونفت
19360,1399-02-15,17220.0,2020-05-04,17733.0,ونفت
19360,1399-02-16,16639.0,2020-05-05,17220.0,ونفت
19360,1399-02-17,15867.0,2020-05-06,16639.0,ونفت
19360,1399-02-20,16617.0,2020-05-09,15867.0,ونفت
19360,1399-02-21,16591.0,2020-05-10,16617.0,ونفت
19360,1399-02-22,15804.0,2020-05-11,16591.0,ونفت
19360,1399-02-23,15133.0,2020-05-12,15804.0,ونفت
19360,1399-02-24,14662.0,2020-05-13,15133.0,ونفت
19360,1399-02-27,14069.0,2020-05-16,14662.0,ونفت
19360,1399-02-28,13917.0,2020-05-17,14069.0,ونفت
19360,1399-02-29,14598.0,2020-05-18,13917.0,ونفت
19360,1399-02-30,14831.0,2020-05-19,14598.0,ونفت
19360,1399-02-31,14109.0,2020-05-20,14831.0,ونفت
19360,1399-03-03,13514.0,2020-05-23,14109.0,ونفت
19360,1399-03-06,12878.0,2020-05-26,13514.0,ونفت
19360,1399-03-07,13158.0,2020-05-27,12878.0,ونفت
19360,1399-03-10,13815.0,2020-05-30,13158.0,ونفت
19360,1399-03-11,14293.0,2020-05-31,13815.0,ونفت
19360,1399-03-12,14967.0,2020-06-01,14293.0,ونفت
19360,1399-03-13,15698.0,2020-06-02,14967.0,ونفت
19360,1399-03-17,16016.0,2020-06-06,15698.0,ونفت
19360,1399-03-18,16503.0,2020-06-07,16016.0,ونفت
19360,1399-03-19,17228.0,2020-06-08,16503.0,ونفت
19360,1399-03-20,18019.0,2020-06-09,17228.0,ونفت
19360,1399-03-21,18874.0,2020-06-10,18019.0,ونفت
19360,1399-03-24,18340.0,2020-06-13,18874.0,ونفت
19360,1399-03-25,17490.0,2020-06-14,18340.0,ونفت
19360,1399-03-26,16870.0,2020-06-15,17490.0,ونفت
19360,1399-03-27,17540.0,2020-06-16,16870.0,ونفت
19360,1399-03-31,18330.0,2020-06-20,17540.0,ونفت
19360,1399-04-01,17830.0,2020-06-21,18330.0,ونفت
19360,1399-04-02,17800.0,2020-06-22,17830.0,ونفت
19360,1399-04-03,18610.0,2020-06-23,17800.0,ونفت
19360,1399-04-04,19120.0,2020-06-24,18610.0,ونفت
19360,1399-04-07,20070.0,2020-06-27,19120.0,ونفت
19360,1399-04-08,19930.0,2020-06-28,20070.0,ونفت
19360,1399-04-09,19190.0,2020-06-29,19930.0,ونفت
19360,1399-04-14,18460.0,2020-07-04,19190.0,ونفت
19360,1399-04-15,18550.0,2020-07-05,18460.0,ونفت
19360,1399-04-16,19390.0,2020-07-06,18550.0,ونفت
19360,1399-04-17,18730.0,2020-07-07,19390.0,ونفت
19360,1399-04-18,18120.0,2020-07-08,18730.0,ونفت
19360,1399-04-21,17490.0,2020-07-11,18120.0,ونفت
19360,1399-04-22,18270.0,2020-07-12,17490.0,ونفت
19360,1399-04-23,18160.0,2020-07-13,18270.0,ونفت
19360,1399-04-28,18030.0,2020-07-18,18160.0,ونفت
19360,1399-04-29,18440.0,2020-07-19,18030.0,ونفت
19360,1399-04-30,19360.0,2020-07-20,18440.0,ونفت
